"TIME"	1
"TIMES"	4
"TO"	32
"TOAD"	2
"TODAY"	2
"TOGETHER"	2
"TOLD"	1
"TOOTHED"	2
"TORTOISES"	2
"TOTAL"	2
"TRACT"	2
"TRADEMARK"	1
"TRANSFORMATION"	2
"TRANSPARENT"	2
"TRAVELLING"	2
"TREE"	8
"TRENT"	4
"TRIASSIC"	3
"TRICERATOPS"	2
"TRILOBITE"	2
"TROPICAL"	2
"TRYING"	2
"TRYPANOSOMA"	2
"TUBE"	2
"TWO"	2
"TYLOR"	1
"TYPICAL"	1
"Tacchini"	1
"Take"	2
"Taken"	1
"Taking"	1
"Taste"	1
"Team"	2
"Technically"	1
"Telescope"	1
"Telescopes"	2
"Temperature"	1
"Temps"	1
"Tentative"	1
"Tenth"	1
"Terms"	2
"Terrestrial"	1
"Tertiary"	3
"TextBook"	2
"Thames"	1
"Thanks"	1
"That"	29
"The"	923
"Their"	15
"Then"	6
"Theoretically"	1
"Theory"	3
"There"	168
"Thereafter"	1
"Therefore"	2
"These"	47
"They"	120
"Things"	2
"Thinopus"	1
"Third"	4
"Thirdly"	1
"This"	138
"Thomson"	8
"Thorndike"	3
"Thorndikes"	1
"Those"	4
"Though"	1
"Thousands"	1
"Threetoed"	2
"Throughout"	2
"Thrushs"	1
"Thus"	54
"Tibet"	1
"Tides"	1
"Tigris"	1
"Times"	2
"Timetable"	1
"Titan"	1
"Title"	1
"To"	33
"Toad"	1
"Today"	6
"Together"	1
"Told"	1
"Total"	1
"Towards"	1
"Tracheate"	1
"Trained"	1
"Transformation"	1
"Transition"	1
"Travail"	1
"Tree"	1
"TreeToad"	1
"Trial"	2
"Trialanderror"	1
"Triassic"	9
"Tribes"	1
"Tricks"	1
"Trilobite"	1
"Trilobites"	3
"Trilobitesjointedfooted"	1
"Trinil"	1
"Triticum"	1
"Tropisms"	2
"Trout"	1
"True"	1
"Trypanosome"	3
"Tsetse"	1
"Tupaia"	1
"Turkestan"	1
"Turtles"	1
"Twelfth"	1
"Twice"	2
"Two"	7
"Tycho"	1
"Types"	1
"Typical"	1
"U"	2
"UNDER"	1
"UNIVERSE"	4
"UNIVERSETHE"	1
"UNIVERSITY"	2
"UP"	4
"UPPER"	2
"UPWARDS"	2
"URANUS"	1
"US"	3
"USA"	1
"USE"	1
"UT"	1
"Uganda"	1
"Under"	2
"Underwood"	4
"Unfortunately"	1
"Uniform"	1
"Unique"	1
"United"	14
"Universe"	5
"Universes"	1
"University"	4
"Unless"	4
"Unlike"	1
"Until"	4
"Up"	2
"Updated"	1
"Upper"	7
"Uranium"	5
"Uranus"	4
"Use"	3
"Useful"	1
"Using"	2
"Usually"	1
"Utah"	1
"V"	4
"VACUUM"	2
"VARIABLE"	2
"VARIOUS"	2
"VEGA"	1
"VEGETARIAN"	2
"VENUS"	5
"VERY"	6
"VI"	4
"VIEW"	8
"VII"	3
"VIII"	3
"VISCID"	2
"VISIBLE"	4
"VM"	1
"VOLUMES"	1
"VOLVOX"	2
"VORACITY"	1
"Van"	1
"Vanilla"	2
"Varanus"	2
"Variability"	1
"Variable"	3
"Various"	1
"Vast"	1
"Vedda"	1
"Vegetable"	1
"Venatici"	1
"Venus"	8
"Venuss"	1
"Verrier"	1
"Vertebrates"	4
"Very"	9
"Victoria"	3
"Victorian"	1
"View"	1
"Viewed"	1
"Views"	1
"Virgil"	1
"Visibility"	1
"Visible"	1
"Viviparity"	1
"Voice"	1
"Vol"	4
"Volunteers"	1
"Volvox"	3
"Vue"	1
"Vulgalis"	1
"Vulgaris"	1
"W"	30
"WALKING"	2
"WALKINGFISH"	2
"WALL"	4
"WALLACE"	1
"WALLS"	1
"WALTON"	1
"WAR"	2
"WARRANTIES"	2
"WARRANTY"	2
"WARTY"	2
"WAS"	3
"WASP"	2
"WASPLIKE"	2
"WATER"	2
"WATERS"	1
"WATERSPIDER"	1
"WATERWEED"	2
"WAVE"	2
"WAVES"	3
"WAY"	2
"WEBB"	1
"WEED"	2
"WERE"	1
"WHALE"	4
"WHAT"	6
"WHEN"	6
"WHICH"	26
"WHIRLIGIG"	2
"WHOSE"	3
"WILD"	6
"WILL"	1
"WILLIAM"	2
"WILSON"	2
"WING"	2
"WINTER"	2
"WITH"	14
"WOLFDOG"	2
"WONDERFUL"	3
"WOODPECKER"	2
"WOOLLY"	2
"WORK"	3
"WORLD"	1
"WORLDS"	1
"WOULD"	1
"WOUNDED"	2
"Walking"	1
"Wallace"	2
"Walt"	1
"War"	6
"Ward"	21
"Warty"	1
"Was"	1
"Washington"	2
"Watch"	2
"Water"	1
"Waterfleas"	1
"Waterhouse"	1
"Watson"	1
"Wavemotions"	1
"Waves"	3
"Way"	13
"Ways"	1
"We"	164
"Wealdhinted"	1
"Web"	3
"Weir"	1
"Wellfinished"	1
"West"	2
"Western"	1
"Whale"	3
"What"	52
"Whatever"	4
"Wheat"	7
"Wheel"	1
"When"	64
"Whence"	4
"Whenever"	2
"Where"	3
"Whereupon"	1
"Wherever"	1
"Whether"	5
"While"	5
"White"	3
"Whites"	1
"Whitman"	2
"Who"	2
"Why"	5
"Wild"	8
"Wilkinson"	2
"Will"	1
"William"	10
"Willow"	2
"Wilson"	16
"Wit"	2
"With"	8
"Within"	4
"Without"	4
"Witmer"	1
"Wits"	2
"Wm"	1
"Wolf"	2
"Wonder"	1
"WonderWorld"	1
"Wonders"	2
"Wood"	2
"Woodwards"	1
"Work"	2
"World"	7
"Worlds"	2
"Would"	1
"Wyoming"	1
"X"	2
"XRAY"	6
"XRAYS"	3
"XRays"	4
"Xray"	1
"Xrays"	16
"XraysThe"	1
"YAWNING"	2
"YEARS"	5
"YELLOW"	2
"YELLOWCROWNED"	2
"YERKES"	4
"YORK"	1
"YOU"	6
"YOUNG"	9
"YS"	2
"YUCCA"	2
"Year"	2
"Years"	1
"Yerkes"	16
"Yes"	1
"Yet"	15
"York"	10
"Yorkshire"	1
"You"	15
"Young"	3
"Yucca"	10
"ZETA"	2
"ZOOPHYTE"	2
"Zealand"	3
"Zeppelin"	1
"Zinc"	1
"Zoo"	2
"Zoological"	12
"Zostera"	1
"\u00a7"	77
"\u00c6schylus"	1
"\u00c6sop"	3
"\u00e6ons"	1
"\u00e6sthetic"	1
"\ufeffThe"	1
"a"	2444
"ab"	1
"abandoned"	3
"abandonment"	1
"abbreviated"	1
"abbreviation"	1
"abdomen"	1
"abdomenfor"	1
"abdominal"	1
"abeyance"	1
"abide"	1
"abilities"	1
"ability"	3
"able"	41
"aboriginal"	1
"about"	188
"above"	32
"abroad"	1
"abrupt"	1
"absence"	8
"absent"	3
"absolute"	4
"absolutely"	2
"absorb"	1
"absorbed"	7
"absorbing"	3
"absorbs"	4
"absorption"	3
"absorptive"	1
"abstruse"	1
"absurdly"	1
"abundance"	7
"abundant"	9
"abundantly"	2
"abyssal"	1
"abysses"	8
"accentuated"	1
"accept"	3
"acceptance"	1
"acceptation"	1
"accepted"	6
"accepting"	2
"access"	10
"accessed"	1
"accessible"	1
"accessory"	1
"accident"	2
"accidental"	2
"accompanied"	2
"accompany"	1
"accompanying"	1
"accomplished"	2
"accomplishment"	3
"accordance"	3
"according"	12
"account"	13
"accounted"	4
"accounts"	1
"accretion"	2
"accumulate"	3
"accumulates"	1
"accumulating"	4
"accumulation"	2
"accumulations"	1
"accuracy"	3
"accurate"	4
"accurately"	2
"accustomed"	2
"achieved"	2
"achievement"	2
"achievements"	3
"acid"	4
"acknowledge"	2
"acornshell"	1
"acquiesce"	2
"acquire"	2
"acquired"	5
"acquires"	1
"acquisition"	5
"acquisitions"	7
"across"	21
"act"	9
"acted"	1
"acting"	5
"action"	22
"actions"	17
"activated"	1
"active"	15
"actively"	3
"activities"	7
"activity"	23
"activitys"	1
"activitythat"	1
"acts"	7
"actual"	13
"actually"	16
"acute"	2
"adapt"	1
"adaptability"	1
"adaptation"	6
"adaptations"	7
"adapted"	19
"adaptive"	3
"add"	1
"added"	7
"addition"	8
"additional"	5
"additions"	1
"address"	1
"addresses"	1
"adds"	1
"adepts"	2
"adequate"	3
"adjust"	1
"adjustable"	1
"adjusted"	4
"adjusting"	2
"adjustment"	2
"adjustments"	1
"adjusts"	1
"admirable"	4
"admirably"	1
"admiration"	2
"admire"	1
"admired"	1
"admit"	7
"admits"	1
"admitted"	6
"admittedly"	1
"adopted"	2
"adult"	6
"adults"	3
"advance"	10
"advanced"	7
"advances"	8
"advancethe"	1
"advancing"	3
"advantage"	17
"advantageous"	4
"advantageously"	1
"advantages"	3
"advent"	1
"adventure"	7
"adventures"	2
"adventurous"	4
"advertisement"	2
"advice"	1
"aerated"	1
"aerates"	2
"aeration"	1
"aerial"	5
"aerolite"	1
"aeroplane"	1
"aeroplanes"	1
"affairs"	3
"affect"	9
"affected"	4
"affecting"	2
"affection"	3
"affectionate"	1
"affects"	1
"affiliation"	2
"affinities"	2
"afford"	4
"afforded"	5
"affording"	3
"afresh"	2
"after"	68
"afterwards"	6
"afterwardsand"	1
"again"	50
"against"	36
"age"	36
"agee"	1
"ageing"	1
"agencies"	3
"agency"	1
"agent"	2
"agents"	1
"ageold"	1
"ages"	32
"agesEvolution"	1
"agesfor"	1
"agesthe"	1
"agglomerations"	1
"agile"	2
"agility"	2
"agitated"	5
"agitation"	1
"ago"	42
"agoa"	1
"agoing"	2
"agree"	10
"agreed"	1
"agreement"	21
"agrees"	1
"agricultural"	1
"agriculture"	2
"ahead"	4
"aid"	2
"aim"	3
"aiming"	1
"aimless"	1
"air"	84
"aira"	1
"airbreathing"	6
"airbubbleair"	1
"airby"	1
"airdome"	1
"airsacs"	1
"airtubes"	3
"alacrity"	2
"albatros"	1
"albatross"	1
"albumin"	1
"alchemy"	1
"alder"	1
"alert"	3
"alertness"	5
"alevin"	1
"alevins"	1
"alg\u00e6"	1
"alga"	2
"aliens"	1
"alighting"	1
"alike"	2
"alive"	3
"all"	268
"allantois"	2
"alley"	1
"allied"	4
"allies"	1
"alligatorlike"	1
"allotted"	1
"allow"	9
"allowed"	5
"allowing"	3
"allows"	2
"alloy"	1
"allpervading"	2
"allthe"	1
"almost"	59
"alone"	12
"along"	35
"alongside"	3
"alphabet"	3
"already"	18
"also"	89
"alsoprotection"	1
"alter"	2
"alteration"	2
"alterations"	2
"altering"	1
"alternate"	2
"alternately"	1
"alternating"	2
"alternation"	1
"alternative"	4
"although"	22
"altogether"	11
"aluminum"	1
"always"	44
"am"	1
"amalgams"	1
"amateur"	1
"amazing"	2
"amazingly"	1
"amber"	1
"amenity"	1
"amid"	2
"amidst"	1
"amnion"	2
"amoeba"	3
"amoeboid"	5
"among"	49
"amongst"	10
"amount"	24
"amounts"	2
"amphibian"	1
"amphibians"	16
"amphibiansThe"	1
"an"	411
"analyse"	1
"analysed"	3
"analysing"	3
"analysis"	2
"analytical"	1
"anatomical"	4
"anatomises"	1
"anatomist"	1
"anatomists"	1
"anatomy"	1
"ancestor"	3
"ancestors"	17
"ancestorsa"	1
"ancestral"	5
"ancestry"	5
"ancestryare"	1
"anchor"	1
"anchoring"	1
"ancient"	25
"ancients"	2
"and"	2778
"andit"	1
"angel"	1
"angels"	1
"anger"	1
"angle"	5
"anglers"	2
"angles"	5
"anglesthat"	1
"animal"	111
"animalcule"	3
"animalcules"	2
"animalperhaps"	1
"animals"	203
"animalsBeginnings"	1
"animalsBirds"	1
"animalsThe"	1
"animalsby"	1
"animate"	2
"annihilated"	1
"announce"	1
"annual"	1
"another"	108
"anothers"	1
"anotherto"	1
"answer"	25
"answered"	1
"answers"	10
"answersback"	1
"ant"	4
"antagonistic"	1
"antenatal"	7
"antennabearing"	1
"anthropoid"	13
"anthropologist"	1
"anthropologists"	1
"anthropology"	1
"antibodies"	1
"anticipated"	1
"anticipating"	2
"anticipation"	1
"anticipations"	1
"antique"	1
"antiquity"	5
"antiquityperhaps"	1
"antler"	1
"antlers"	1
"ants"	11
"anvil"	3
"anxious"	1
"any"	144
"anyhow"	1
"anyone"	7
"anything"	7
"anywhere"	3
"apace"	1
"apart"	19
"apartness"	2
"ape"	9
"apelike"	2
"apeman"	2
"apes"	19
"apesgorilla"	1
"apesthe"	3
"apparatus"	8
"apparent"	9
"apparently"	10
"appeals"	2
"appear"	18
"appearance"	13
"appearancean"	1
"appeared"	9
"appearing"	3
"appears"	8
"appendage"	1
"appendages"	2
"appended"	1
"appendicitis"	1
"appendix"	3
"appetites"	1
"apple"	2
"appleout"	1
"apples"	1
"appletrees"	1
"applicable"	3
"applied"	10
"applies"	6
"apply"	1
"applying"	1
"appreciable"	1
"appreciate"	3
"appreciation"	5
"appreciative"	1
"appreciatively"	1
"apprehend"	2
"apprehension"	2
"apprenticeship"	11
"apprenticeshipTentative"	1
"apprenticeshipan"	1
"approach"	6
"approached"	1
"approaches"	4
"approaching"	1
"appropriate"	5
"appropriately"	2
"approved"	1
"approximate"	2
"approximately"	9
"apt"	9
"aptitudes"	3
"aptitudesPower"	1
"aquarium"	1
"aquatic"	5
"arboreal"	22
"archaic"	2
"arclamp"	1
"are"	938
"area"	16
"areas"	12
"aremeasuring"	1
"argue"	1
"arguing"	1
"argument"	2
"arguments"	2
"arid"	2
"aridity"	2
"arise"	7
"arisen"	5
"arises"	2
"arising"	1
"aristocracy"	1
"aristocrat"	1
"arithmetical"	1
"arm"	8
"armadillos"	1
"armour"	2
"armoured"	1
"armourthe"	1
"arms"	9
"arose"	11
"around"	10
"arrange"	3
"arranged"	6
"arrangement"	5
"arrangements"	1
"arranges"	1
"array"	1
"arrested"	2
"arrived"	3
"arrow"	2
"arrows"	1
"arrowworm"	1
"arrowworms"	1
"art"	3
"arteries"	1
"article"	5
"articles"	3
"artificer"	1
"artificial"	7
"artificially"	3
"artistic"	2
"as"	760
"ascend"	3
"ascendant"	1
"ascending"	1
"ascends"	3
"ascent"	6
"ascertain"	1
"ascertained"	1
"ascetic"	1
"ascidians"	1
"ascribe"	1
"ascribed"	1
"asexual"	4
"ash"	1
"ashes"	1
"ashore"	1
"aside"	3
"ask"	2
"asked"	6
"asking"	2
"asks"	3
"aspect"	7
"aspects"	6
"assemblage"	2
"assert"	1
"assign"	1
"assimilation"	1
"assist"	1
"assistance"	1
"assisted"	1
"associate"	3
"associated"	28
"associates"	1
"associating"	1
"association"	8
"associationWhy"	1
"associations"	9
"associative"	3
"assortment"	1
"assume"	3
"assumed"	1
"assuming"	1
"assumption"	2
"assurance"	1
"assured"	1
"assuredly"	1
"astonished"	3
"astonishing"	2
"astonishment"	1
"astounding"	2
"astronomer"	12
"astronomers"	27
"astronomical"	1
"astronomy"	14
"asunder"	1
"asymmetrical"	1
"at"	395
"atmosphere"	28
"atom"	74
"atomThe"	1
"atomic"	11
"atomism"	1
"atoms"	93
"atomsThe"	2
"atomsdifferent"	1
"atomthat"	1
"attach"	1
"attached"	3
"attaches"	1
"attaching"	1
"attack"	1
"attacked"	2
"attacks"	1
"attain"	1
"attained"	7
"attaining"	4
"attainment"	1
"attempt"	4
"attempts"	6
"attend"	2
"attendance"	2
"attendant"	2
"attended"	3
"attention"	8
"attentive"	1
"attenuated"	1
"attitude"	3
"attract"	2
"attracted"	2
"attracting"	2
"attraction"	5
"attractive"	1
"attracts"	1
"attributed"	2
"attributes"	1
"audacity"	1
"audibly"	1
"auk"	1
"aurora"	3
"auroral"	1
"authorities"	12
"authority"	3
"automatic"	5
"automatically"	2
"autotomy"	1
"autumn"	5
"availability"	1
"available"	6
"avalanche"	1
"average"	12
"averaged"	1
"avoid"	4
"avoided"	1
"avoiding"	2
"await"	1
"awakened"	1
"aware"	8
"awareness"	5
"away"	56
"awayyou"	1
"awful"	1
"awkward"	3
"awns"	1
"axes"	2
"axis"	19
"azure"	1
"b"	8
"baboons"	1
"baby"	3
"bacillus"	1
"back"	67
"backbone"	9
"backboned"	11
"backboneless"	4
"backed"	3
"background"	6
"backgrounds"	1
"backteeth"	1
"backtill"	1
"backwards"	7
"bacteria"	9
"bad"	2
"badly"	3
"bag"	2
"bags"	1
"bait"	1
"baits"	1
"baking"	1
"balance"	6
"balancing"	4
"ball"	8
"balloon"	2
"ballroom"	1
"balls"	1
"band"	2
"bandage"	1
"banished"	1
"bank"	5
"bar"	2
"bare"	1
"barely"	1
"bark"	2
"barking"	1
"barrels"	1
"barriers"	2
"bars"	3
"basal"	1
"basalts"	1
"base"	7
"based"	6
"bases"	1
"basin"	1
"basins"	2
"basis"	11
"bask"	1
"basket"	2
"bass"	1
"bat"	3
"bath"	1
"bathers"	1
"bats"	9
"battalion"	1
"batteries"	3
"battery"	1
"bay"	1
"bc"	1
"be"	676
"beach"	1
"beads"	1
"beak"	4
"beaklike"	1
"bear"	8
"bearers"	1
"bearing"	4
"bearings"	1
"bears"	4
"beasts"	2
"beat"	3
"beaten"	4
"beating"	3
"beautiful"	24
"beautifully"	1
"beauty"	1
"beaver"	3
"beavers"	1
"became"	31
"because"	59
"become"	58
"becomes"	32
"becoming"	14
"bed"	1
"beds"	7
"bee"	4
"beech"	1
"been"	264
"bees"	10
"beetle"	1
"beetles"	1
"beetling"	5
"before"	71
"began"	42
"begana"	1
"begin"	16
"beginning"	46
"beginnings"	5
"beginningwhatever"	1
"begins"	8
"begun"	5
"behave"	3
"behaves"	2
"behaving"	1
"behaviour"	62
"behaviourexperimenting"	1
"behaviourvariations"	1
"beheld"	1
"behind"	18
"behold"	1
"beholding"	1
"being"	75
"beings"	3
"belief"	5
"beliefs"	1
"believe"	17
"believed"	7
"believes"	1
"believing"	1
"bell"	9
"belllike"	1
"bells"	2
"belly"	1
"belong"	8
"belonged"	2
"belonging"	1
"belongs"	3
"below"	23
"belt"	2
"belts"	1
"beneath"	9
"benefactress"	1
"beneficial"	4
"benefit"	2
"benevolence"	2
"benevolent"	1
"bent"	2
"berries"	1
"berry"	1
"beset"	1
"beside"	1
"besides"	15
"best"	15
"besta"	1
"bestdefined"	1
"betarays"	1
"betokens"	1
"betray"	1
"betraying"	1
"better"	18
"bettered"	1
"between"	91
"bewildering"	1
"beyond"	21
"beyondblue"	1
"bibliographies"	1
"bids"	1
"big"	30
"bigbrain"	4
"bigbrained"	4
"bigger"	3
"biggest"	2
"bilateral"	3
"bill"	3
"billiard"	2
"billion"	3
"billions"	3
"bills"	2
"binary"	1
"bind"	2
"binding"	1
"binoculars"	1
"biological"	3
"biologists"	2
"biology"	1
"biped"	1
"bipedal"	3
"bipeds"	1
"bipedswe"	1
"birch"	1
"bird"	44
"birdEvidences"	1
"birddropping"	4
"birds"	88
"birdsIntelligence"	1
"birdtoo"	1
"birdwas"	1
"birth"	10
"birthplace"	3
"biscuit"	2
"bison"	2
"bit"	5
"bite"	2
"bits"	1
"bitten"	1
"bitterling"	1
"bittern"	1
"bivalve"	2
"bivalves"	1
"black"	16
"blackbird"	1
"blackest"	1
"blackishgrey"	1
"bladder"	1
"blades"	1
"blame"	1
"blanket"	2
"blanketing"	1
"blankets"	1
"blaze"	3
"blazing"	1
"bleeding"	1
"blend"	1
"blind"	4
"blindly"	1
"blood"	30
"bloodchannels"	1
"bloodcontaining"	1
"bloodfluid"	1
"bloodrelationship"	2
"bloodvessel"	2
"bloom"	1
"blossoms"	1
"blotch"	1
"blotched"	1
"blow"	1
"bloweth"	1
"blowhole"	1
"blowing"	1
"blown"	6
"blows"	1
"blue"	21
"bluegreens"	1
"blues"	1
"bluffing"	1
"bluish"	1
"blushing"	1
"boar"	1
"board"	6
"boarders"	1
"boast"	1
"bodies"	29
"bodiesEvolution"	1
"bodily"	11
"body"	138
"bodybuilding"	1
"bodycavity"	1
"bodycells"	2
"bodyguard"	1
"bodymaking"	2
"boiling"	3
"boilingpoint"	2
"boils"	1
"bold"	1
"bolometer"	1
"bolt"	2
"bolts"	1
"bombarded"	2
"bond"	2
"bone"	6
"bones"	8
"bony"	4
"book"	8
"books"	5
"booksan"	1
"boom"	1
"boon"	1
"boot"	1
"bootlace"	1
"booty"	1
"borealis"	2
"borings"	1
"born"	10
"borne"	8
"borrowed"	2
"botanists"	1
"both"	42
"bottle"	2
"bottom"	6
"bound"	8
"boundary"	2
"bounded"	1
"bounding"	1
"bounds"	2
"bountiful"	1
"box"	6
"boxed"	1
"boxedin"	1
"boxes"	3
"boy"	2
"boyhood"	1
"boys"	1
"braced"	1
"brackish"	2
"brain"	49
"brainbox"	1
"braindevelopment"	1
"brainmind"	1
"brains"	9
"brake"	2
"braking"	1
"branch"	18
"branched"	2
"branches"	22
"branchgripping"	2
"branching"	1
"brave"	1
"bread"	1
"breadth"	1
"break"	4
"breakage"	1
"breakers"	1
"breaking"	12
"breaks"	4
"breast"	2
"breastbone"	4
"breastpocket"	1
"breathe"	8
"breathes"	2
"breathing"	7
"breed"	2
"breeding"	3
"breedingplace"	2
"breeds"	4
"breezy"	1
"brethren"	1
"brick"	3
"bricks"	6
"bridge"	1
"bridged"	1
"bridges"	3
"brief"	2
"briefly"	3
"bright"	11
"brighten"	1
"brightest"	1
"brightgreen"	1
"brightly"	6
"brightness"	1
"brightthe"	1
"brilliancy"	1
"brilliant"	10
"brilliantly"	1
"brineshrimp"	1
"bring"	11
"bringing"	4
"brings"	7
"brisker"	1
"bristle"	1
"bristles"	1
"bristletails"	1
"brittle"	1
"brittlestar"	1
"broad"	8
"broadcast"	1
"broadened"	2
"broader"	2
"broiling"	1
"broke"	1
"broken"	17
"bromogelatine"	1
"bronze"	1
"brooding"	2
"brook"	1
"brothers"	2
"brought"	19
"brown"	16
"brownish"	1
"browns"	1
"brows"	1
"browsing"	1
"bruising"	2
"brush"	1
"brushes"	2
"brusque"	2
"brute"	1
"bubble"	10
"bubbles"	2
"buckled"	1
"buckling"	1
"bud"	2
"budding"	3
"buds"	1
"bug"	2
"bugbear"	1
"build"	8
"building"	10
"builds"	1
"built"	17
"bulbs"	1
"bulges"	1
"bulk"	5
"bulkiest"	1
"bulky"	1
"bullet"	7
"bullhead"	1
"bullies"	1
"bullterrier"	1
"bunch"	2
"buns"	3
"buoyed"	1
"burden"	1
"burdens"	1
"burial"	1
"buried"	5
"buries"	1
"burn"	1
"burned"	1
"burning"	4
"burns"	2
"burrow"	4
"burrower"	1
"burrowers"	2
"burrowing"	5
"burrows"	1
"burst"	2
"bursts"	1
"bury"	1
"burying"	1
"bush"	1
"bushels"	2
"bushmen"	1
"bushytailed"	1
"business"	5
"businesspglaforg"	1
"but"	347
"butter"	1
"butterfish"	1
"butterflies"	4
"butterfly"	3
"button"	1
"buttonholes"	1
"buttons"	2
"buys"	1
"by"	644
"bygone"	1
"c"	7
"cabbage"	1
"cabbages"	1
"cables"	1
"cache"	2
"cactus"	1
"caffeine"	1
"cage"	2
"calcareous"	1
"calcium"	1
"calculate"	4
"calculated"	7
"calculates"	1
"calculating"	2
"calculation"	3
"calculations"	2
"calendarkeeping"	1
"call"	37
"called"	94
"calledit"	1
"callous"	1
"calls"	6
"calm"	3
"calves"	1
"came"	27
"camouflage"	1
"camouflaged"	1
"camouflaging"	2
"can"	185
"canal"	3
"canals"	6
"candle"	3
"canine"	3
"canines"	1
"cannonade"	1
"cannot"	78
"canopy"	1
"capable"	3
"capacious"	2
"capacities"	12
"capacitieslimited"	1
"capacity"	12
"capillaries"	1
"capped"	1
"caps"	2
"captivated"	1
"captivity"	2
"capture"	4
"captured"	3
"captures"	1
"capturing"	1
"carapace"	3
"carapaces"	1
"carbohydrates"	1
"carbon"	8
"carbonic"	2
"carcase"	1
"carcass"	1
"card"	7
"cardboard"	3
"cards"	6
"care"	20
"careful"	9
"carefully"	5
"careless"	1
"cares"	1
"cargo"	1
"caricature"	1
"caries"	1
"carnivore"	1
"carnivorous"	2
"carpometacarpus"	1
"carried"	9
"carrier"	2
"carries"	8
"carry"	11
"carrying"	5
"case"	63
"casein"	1
"cases"	66
"casesmarvellous"	1
"casque"	1
"cast"	2
"casting"	1
"castings"	1
"casts"	1
"casual"	1
"cat"	5
"cataract"	1
"catch"	3
"catches"	2
"catching"	2
"caterpillar"	3
"caterpillars"	7
"cathode"	1
"cats"	2
"cattle"	1
"caught"	3
"cauliflower"	2
"cause"	11
"caused"	8
"causes"	11
"causing"	1
"caution"	4
"cautions"	1
"cautious"	2
"cautiously"	1
"cave"	2
"cavebear"	2
"cavehy\u00e6na"	1
"cavelion"	2
"caveman"	1
"cavemen"	1
"cavern"	2
"caves"	2
"cavities"	1
"cavity"	2
"cease"	4
"ceased"	6
"ceaseless"	2
"ceases"	2
"ceasing"	1
"cell"	9
"cella"	1
"cells"	30
"cellulose"	4
"cellwall"	1
"cent"	5
"centenarian"	1
"centimetre"	2
"centipedes"	4
"central"	16
"centre"	15
"centred"	1
"centres"	8
"centrifugal"	1
"centrosome"	1
"centrosomes"	1
"centuries"	4
"century"	14
"cereal"	2
"cerebral"	2
"cerebration"	1
"certain"	78
"certainly"	13
"certainty"	3
"cessation"	1
"cetaceans"	1
"cf"	1
"chaff"	1
"chaffinch"	1
"chain"	3
"chains"	4
"chalk"	1
"chalkforming"	2
"chalones"	1
"chamber"	2
"chambers"	1
"chameleon"	7
"chameleons"	2
"championed"	1
"chance"	3
"chances"	2
"change"	36
"changed"	11
"changeful"	3
"changefulness"	4
"changeproducing"	1
"changeprovoking"	1
"changes"	35
"changing"	6
"channels"	1
"chaotic"	1
"chaps"	1
"chapter"	20
"chapters"	1
"chaptersthe"	1
"char"	1
"character"	2
"characteristic"	13
"characteristically"	1
"characteristics"	4
"characters"	7
"charge"	13
"charged"	3
"charges"	7
"chariot"	1
"charitable"	1
"charities"	1
"charts"	1
"chasing"	1
"cheaper"	1
"check"	5
"checked"	1
"checks"	1
"cheekbones"	1
"cheerful"	1
"chemical"	36
"chemicals"	1
"chemist"	4
"chemistry"	2
"chemists"	6
"chequer"	1
"chequered"	2
"chess"	1
"chest"	2
"chewing"	1
"chick"	2
"chickens"	3
"chicks"	2
"chief"	10
"chiefly"	9
"child"	7
"children"	3
"childs"	4
"chimpanzee"	9
"chimpanzeeand"	1
"chimpanzees"	2
"chin"	5
"chins"	1
"chiseledged"	1
"chitin"	2
"chlorophyll"	6
"chlorophyllpossessing"	1
"choice"	1
"choose"	1
"chooses"	1
"choosing"	1
"chopped"	1
"chose"	3
"christened"	3
"chromatophores"	2
"chromosomes"	8
"chromosphere"	4
"chronology"	1
"chrysalis"	1
"chrysanthemum"	1
"churning"	1
"cigarette"	1
"cilia"	2
"cinder"	1
"circle"	7
"circles"	4
"circling"	1
"circuit"	3
"circuits"	1
"circular"	3
"circulate"	1
"circulated"	1
"circulating"	5
"circulation"	2
"circumference"	2
"circumstance"	1
"circumstances"	6
"circumvent"	1
"circumvented"	2
"circumventing"	1
"cited"	1
"cities"	5
"citing"	1
"city"	1
"civilisation"	11
"civilisationcoal"	1
"civilisations"	2
"claim"	1
"claimed"	1
"claims"	1
"clams"	1
"clap"	1
"claspers"	1
"class"	8
"classes"	7
"classified"	1
"clauses"	1
"claw"	1
"clawed"	1
"claws"	5
"clay"	1
"cleaned"	1
"cleaning"	1
"clear"	23
"clearcut"	3
"cleared"	1
"clearer"	2
"clearest"	1
"clearly"	14
"clearness"	1
"cleaver"	1
"clefts"	2
"clever"	13
"cleverer"	3
"cleverest"	2
"cleverness"	3
"cliff"	2
"cliffloving"	1
"cliffs"	2
"climate"	13
"climatic"	2
"climax"	11
"climb"	3
"climbers"	2
"climbing"	2
"climbs"	3
"cling"	6
"clinging"	1
"cloaked"	1
"clock"	6
"clockwork"	2
"clog"	1
"close"	17
"closed"	3
"closely"	13
"closepacked"	1
"closer"	1
"closes"	1
"closeset"	1
"closing"	3
"cloth"	2
"clothe"	1
"clothes"	1
"clothing"	2
"cloud"	9
"cloudbelts"	1
"clouded"	1
"clouding"	1
"cloudlets"	2
"cloudlike"	2
"clouds"	5
"cloudscreen"	1
"cloudssome"	1
"cloudy"	1
"club"	1
